"PRODUCT_ID","STORE_ID","TRANSACTION_DATE","ITEM_QUANTITY"
"REGULAR","2740431",2017-02-13,1320.047
"REGULAR","2740431",2017-02-14,1297.066
"REGULAR","2740431",2017-02-15,1285.729
"REGULAR","2740431",2017-02-16,1430.592
"REGULAR","2740431",2017-02-17,1834.752
"REGULAR","2740431",2017-02-18,1355.631
"REGULAR","2740431",2017-02-19,1493.74
"REGULAR","2740431",2017-02-20,851.106
"REGULAR","2740431",2017-02-21,1516.157
"REGULAR","2740431",2017-02-22,1242.239
"REGULAR","2740431",2017-02-23,1569.996
"REGULAR","2740431",2017-02-24,1878.668
"REGULAR","2740431",2017-02-25,1631.527
"REGULAR","2740431",2017-02-26,1776.219
"REGULAR","2740431",2017-02-27,1872.509
"REGULAR","2740431",2017-02-28,1338.312
"REGULAR","2740431",2017-03-01,1495.353
"REGULAR","2740431",2017-03-02,1776.519
"REGULAR","2740431",2017-03-03,2196.477
"REGULAR","2740431",2017-03-04,1437.137
"REGULAR","2740431",2017-03-05,1330.468
"REGULAR","2740431",2017-03-06,1881.379
"REGULAR","2740431",2017-03-07,1597.939
"REGULAR","2740431",2017-03-08,1754.027
"REGULAR","2740431",2017-03-09,1595.116
"REGULAR","2740431",2017-03-10,1810.562
"REGULAR","2740431",2017-03-11,1574.018
"REGULAR","2740431",2017-03-12,1221.874
"REGULAR","2740431",2017-03-13,1849.441
"REGULAR","2740431",2017-03-14,2397.712
"REGULAR","2740431",2017-03-15,2084.217
"REGULAR","2740431",2017-03-16,2341.169
"REGULAR","2740431",2017-03-17,2516.974
"REGULAR","2740431",2017-03-18,2334.523
"REGULAR","2740431",2017-03-19,2118.807
"REGULAR","2740431",2017-03-20,1761.634
"REGULAR","2740431",2017-03-21,1674.776
"REGULAR","2740431",2017-03-22,1711.011
"REGULAR","2740431",2017-03-23,1790.523
"REGULAR","2740431",2017-03-24,1730.523
"REGULAR","2740431",2017-03-25,1698.407
"REGULAR","2740431",2017-03-26,1889.294
"REGULAR","2740431",2017-03-27,1631.572
"REGULAR","2740431",2017-03-28,1843.309
"REGULAR","2740431",2017-03-29,1627.354
"REGULAR","2740431",2017-03-30,2107.177
"REGULAR","2740431",2017-03-31,1916.024
"REGULAR","2740431",2017-04-01,1669.809
"REGULAR","2740431",2017-04-02,1777.522
"REGULAR","2740431",2017-04-03,1873.65
"REGULAR","2740431",2017-04-04,1538.467
"REGULAR","2740431",2017-04-05,1650.258
"REGULAR","2740431",2017-04-06,2182.061
"REGULAR","2740431",2017-04-07,2047.021
"REGULAR","2740431",2017-04-08,1831.163
"REGULAR","2740431",2017-04-09,1859.054
"REGULAR","2740431",2017-04-10,1825.357
"REGULAR","2740431",2017-04-11,1748.601
"REGULAR","2740431",2017-04-12,1798.627
"REGULAR","2740431",2017-04-13,2207.667
"REGULAR","2740431",2017-04-14,2244.442
"REGULAR","2740431",2017-04-15,2230.684
"REGULAR","2740431",2017-04-16,1804.382
"REGULAR","2740431",2017-04-17,1740.615
"REGULAR","2740431",2017-04-18,1402.631
"REGULAR","2740431",2017-04-19,1395.009
"REGULAR","2740431",2017-04-20,1805.918
"REGULAR","2740431",2017-04-21,2524.003
"REGULAR","2740431",2017-04-22,2038.436
"REGULAR","2740431",2017-04-23,1992.525
"REGULAR","2740431",2017-04-24,1588.443
"REGULAR","2740431",2017-04-25,1793.346
"REGULAR","2740431",2017-04-26,1716.786
"REGULAR","2740431",2017-04-27,1598.744
"REGULAR","2740431",2017-04-28,2268.307
"REGULAR","2740431",2017-04-29,1798.573
"REGULAR","2740431",2017-04-30,1826.949
"REGULAR","2740431",2017-05-01,1783.116
"REGULAR","2740431",2017-05-02,1693.988
"REGULAR","2740431",2017-05-03,1655.533
"REGULAR","2740431",2017-05-04,1949.884
"REGULAR","2740431",2017-05-05,2090.536
"REGULAR","2740431",2017-05-06,1870.893
"REGULAR","2740431",2017-05-07,1652.612
"REGULAR","2740431",2017-05-08,1630.968
"REGULAR","2740431",2017-05-09,1600.078
"REGULAR","2740431",2017-05-10,1734.081
"REGULAR","2740431",2017-05-11,1504.259
"REGULAR","2740431",2017-05-12,1752.738
"REGULAR","2740431",2017-05-13,2076.97
"REGULAR","2740431",2017-05-14,1540.346
"REGULAR","2740431",2017-05-15,1743.686
"REGULAR","2740431",2017-05-16,1470.244
"REGULAR","2740431",2017-05-17,1413.559
"REGULAR","2740431",2017-05-18,1787.837
"REGULAR","2740431",2017-05-19,2066.51
"REGULAR","2740431",2017-05-20,1814.909
"REGULAR","2740431",2017-05-21,1848.065
"REGULAR","2740431",2017-05-22,1715.209
"REGULAR","2740431",2017-05-23,1388.398
"REGULAR","2740431",2017-05-24,1710.673
"REGULAR","2740431",2017-05-25,1579.199
"REGULAR","2740431",2017-05-26,2201.687
"REGULAR","2740431",2017-05-27,2202.557
"REGULAR","2740431",2017-05-28,2155.14
"REGULAR","2740431",2017-05-29,1914.035
"REGULAR","2740431",2017-05-30,1564.794
"REGULAR","2740431",2017-05-31,1825.901
"REGULAR","2740431",2017-06-01,1652.155
"REGULAR","2740431",2017-06-02,2194.921
"REGULAR","2740431",2017-06-03,2069.153
"REGULAR","2740431",2017-06-04,1623.104
"REGULAR","2740431",2017-06-05,1820.86
"REGULAR","2740431",2017-06-06,1829.537
"REGULAR","2740431",2017-06-07,2449.69
"REGULAR","2740431",2017-06-08,1944.418
"REGULAR","2740431",2017-06-09,2409.341
"REGULAR","2740431",2017-06-10,2365.831
"REGULAR","2740431",2017-06-11,1972.57
"REGULAR","2740431",2017-06-12,2110.157
"REGULAR","2740431",2017-06-13,2105.431
"REGULAR","2740431",2017-06-14,2032.626
"REGULAR","2740431",2017-06-15,2084.658
"REGULAR","2740431",2017-06-16,2016.812
"REGULAR","2740431",2017-06-17,2472.73
"REGULAR","2740431",2017-06-18,2522.492
"REGULAR","2740431",2017-06-19,2167.19
"REGULAR","2740431",2017-06-20,2102.094
"REGULAR","2740431",2017-06-21,1750.198
"REGULAR","2740431",2017-06-22,1989.617
"REGULAR","2740431",2017-06-23,2187.451
"REGULAR","2740431",2017-06-24,2494.683
"REGULAR","2740431",2017-06-25,2402.424
"REGULAR","2740431",2017-06-26,1684.374
"REGULAR","2740431",2017-06-27,1415.497
"REGULAR","2740431",2017-06-28,1767.265
"REGULAR","2740431",2017-06-29,2279.101
"REGULAR","2740431",2017-06-30,2368.721
"REGULAR","2740431",2017-07-01,2379.433
"REGULAR","2740431",2017-07-02,2325.491
"REGULAR","2740431",2017-07-03,2631.394
"REGULAR","2740431",2017-07-04,2364.312
"REGULAR","2740431",2017-07-05,2628.434
"REGULAR","2740431",2017-07-06,2059.502
"REGULAR","2740431",2017-07-07,2555.476
"REGULAR","2740431",2017-07-08,2530.783
"REGULAR","2740431",2017-07-09,2330.833
"REGULAR","2740431",2017-07-10,1719.974
"REGULAR","2740431",2017-07-11,1601.928
"REGULAR","2740431",2017-07-12,2060.639
"REGULAR","2740431",2017-07-13,1955.699
"REGULAR","2740431",2017-07-14,2363.165
"REGULAR","2740431",2017-07-15,2368.827
"REGULAR","2740431",2017-07-16,2386.307
"REGULAR","2740431",2017-07-17,2047.851
"REGULAR","2740431",2017-07-18,2194.312
"REGULAR","2740431",2017-07-19,1913.368
"REGULAR","2740431",2017-07-20,2631.248
"REGULAR","2740431",2017-07-21,2516.104
"REGULAR","2740431",2017-07-22,2543.854
"REGULAR","2740431",2017-07-23,2560.733
"REGULAR","2740431",2017-07-24,2008.468
"REGULAR","2740431",2017-07-25,1950.286
"REGULAR","2740431",2017-07-26,2123.909
"REGULAR","2740431",2017-07-27,2092.07
"REGULAR","2740431",2017-07-28,2288.993
"REGULAR","2740431",2017-07-29,2438.861
"REGULAR","2740431",2017-07-30,2244.316
"REGULAR","2740431",2017-07-31,2064.625
"REGULAR","2740431",2017-08-01,1820.629
"REGULAR","2740431",2017-08-02,2034.425
"REGULAR","2740431",2017-08-03,1641.558
"REGULAR","2740431",2017-08-04,1977.548
"REGULAR","2740431",2017-08-05,2012.324
"REGULAR","2740431",2017-08-06,1906.811
"REGULAR","2740431",2017-08-07,1785.99
"REGULAR","2740431",2017-08-08,1513.43
"REGULAR","2740431",2017-08-09,1759.606
"REGULAR","2740431",2017-08-10,1959.138
"REGULAR","2740431",2017-08-11,2227.11
"REGULAR","2740431",2017-08-12,2289.61
"REGULAR","2740431",2017-08-13,2170.396
"REGULAR","2740431",2017-08-14,2002.409
"REGULAR","2740431",2017-08-15,2193.068
"REGULAR","2740431",2017-08-16,1751.449
"REGULAR","2740431",2017-08-17,1703.181
"REGULAR","2740431",2017-08-18,2266.085
"REGULAR","2740431",2017-08-19,2300.797
"REGULAR","2740431",2017-08-20,2070.257
"REGULAR","2740431",2017-08-21,1853.011
"REGULAR","2740431",2017-08-22,1842.224
"REGULAR","2740431",2017-08-23,875.7245
"REGULAR","2740431",2017-08-24,851.5905
"REGULAR","2740431",2017-08-25,0
"REGULAR","2740431",2017-08-26,0
"REGULAR","2740431",2017-08-27,0
"REGULAR","2740431",2017-08-28,0
"REGULAR","2740431",2017-08-29,0
"REGULAR","2740431",2017-08-30,0
"REGULAR","2740431",2017-08-31,0
"REGULAR","2740431",2017-09-01,0
"REGULAR","2740431",2017-09-02,0
"REGULAR","2740431",2017-09-03,2150.76
"REGULAR","2740431",2017-09-04,4194.149
"REGULAR","2740431",2017-09-05,1921.669
"REGULAR","2740431",2017-09-06,4437.129
"REGULAR","2740431",2017-09-07,4197.445
"REGULAR","2740431",2017-09-08,4010.541
"REGULAR","2740431",2017-09-09,3458.158
"REGULAR","2740431",2017-09-10,2584.101
"REGULAR","2740431",2017-09-11,2949.74
"REGULAR","2740431",2017-09-12,4074.653
"REGULAR","2740431",2017-09-13,3261.378
"REGULAR","2740431",2017-09-14,3905.611
"REGULAR","2740431",2017-09-15,4062.599
"REGULAR","2740431",2017-09-16,4154.417
"REGULAR","2740431",2017-09-17,3255.841
"REGULAR","2740431",2017-09-18,4212.188
"REGULAR","2740431",2017-09-19,4200.011
"REGULAR","2740431",2017-09-20,4233.568
"REGULAR","2740431",2017-09-21,3237.363
"REGULAR","2740431",2017-09-22,4128.773
"REGULAR","2740431",2017-09-23,3357.632
"REGULAR","2740431",2017-09-24,2700.518
"REGULAR","2740431",2017-09-25,3615.155
"REGULAR","2740431",2017-09-26,3462.541
"REGULAR","2740431",2017-09-27,2999.672
"REGULAR","2740431",2017-09-28,3667.746
"REGULAR","2740431",2017-09-29,4039.934
"REGULAR","2740431",2017-09-30,3200.271
"REGULAR","2740431",2017-10-01,2678.429
"REGULAR","2740431",2017-10-02,3034.525
"REGULAR","2740431",2017-10-03,3423.69
"REGULAR","2740431",2017-10-04,3477.409
"REGULAR","2740431",2017-10-05,3503.186
"REGULAR","2740431",2017-10-06,3772.732
"REGULAR","2740431",2017-10-07,3239.775
"REGULAR","2740431",2017-10-08,2394.727
"REGULAR","2740431",2017-10-09,3222.952
"REGULAR","2740431",2017-10-10,3034.418
"REGULAR","2740431",2017-10-11,2952.936
"REGULAR","2740431",2017-10-12,2344.571
"REGULAR","2740431",2017-10-13,3274.515
"REGULAR","2740431",2017-10-14,2636.386
"REGULAR","2740431",2017-10-15,2476.334
"REGULAR","2740431",2017-10-16,2532.665
"REGULAR","2740431",2017-10-17,3051.256
"REGULAR","2740431",2017-10-18,2803.302
"REGULAR","2740431",2017-10-19,3136.912
"REGULAR","2740431",2017-10-20,3090.606
"REGULAR","2740431",2017-10-21,2867.445
"REGULAR","2740431",2017-10-22,2123.51
"REGULAR","2740431",2017-10-23,1986.59
"REGULAR","2740431",2017-10-24,2632.698
"REGULAR","2740431",2017-10-25,2503.554
"REGULAR","2740431",2017-10-26,2299.045
"REGULAR","2740431",2017-10-27,2850.283
"REGULAR","2740431",2017-10-28,2325.839
"REGULAR","2740431",2017-10-29,1804.3
"REGULAR","2740431",2017-10-30,2503.945
"REGULAR","2740431",2017-10-31,2753.444
"REGULAR","2740431",2017-11-01,2440.285
"REGULAR","2740431",2017-11-02,2840.143
"REGULAR","2740431",2017-11-03,2889.706
"REGULAR","2740431",2017-11-04,2792.438
"REGULAR","2740431",2017-11-05,2411.384
"REGULAR","2740431",2017-11-06,2675.814
"REGULAR","2740431",2017-11-07,2675.252
"REGULAR","2740431",2017-11-08,2169.623
"REGULAR","2740431",2017-11-09,2470.139
"REGULAR","2740431",2017-11-10,2388.662
"REGULAR","2740431",2017-11-11,2304.29
"REGULAR","2740431",2017-11-12,1714.221
"REGULAR","2740431",2017-11-13,2456.079
"REGULAR","2740431",2017-11-14,2328.539
"REGULAR","2740431",2017-11-15,2370.056
"REGULAR","2740431",2017-11-16,2845.443
"REGULAR","2740431",2017-11-17,3018.357
"REGULAR","2740431",2017-11-18,2384.217
"REGULAR","2740431",2017-11-19,2012.276
"REGULAR","2740431",2017-11-20,2766.284
"REGULAR","2740431",2017-11-21,2469.115
"REGULAR","2740431",2017-11-22,2317.481
"REGULAR","2740431",2017-11-23,1272.174
"REGULAR","2740431",2017-11-24,2041.589
"REGULAR","2740431",2017-11-25,2076.854
"REGULAR","2740431",2017-11-26,1851.638
"REGULAR","2740431",2017-11-27,2280.08
"REGULAR","2740431",2017-11-28,2369.542
"REGULAR","2740431",2017-11-29,2525.268
"REGULAR","2740431",2017-11-30,2702.618
"REGULAR","2740431",2017-12-01,3513.087
"REGULAR","2740431",2017-12-02,2803.34
"REGULAR","2740431",2017-12-03,2011.496
"REGULAR","2740431",2017-12-04,2486.312
"REGULAR","2740431",2017-12-05,2618.089
"REGULAR","2740431",2017-12-06,2417.323
"REGULAR","2740431",2017-12-07,2246.171
"REGULAR","2740431",2017-12-08,2718.525
"REGULAR","2740431",2017-12-09,2356.05
"REGULAR","2740431",2017-12-10,1740.403
"REGULAR","2740431",2017-12-11,2572.335
"REGULAR","2740431",2017-12-12,2779.724
"REGULAR","2740431",2017-12-13,2520.386
"REGULAR","2740431",2017-12-14,2613.831
"REGULAR","2740431",2017-12-15,3040.715
"REGULAR","2740431",2017-12-16,2081.017
"REGULAR","2740431",2017-12-17,2046.814
"REGULAR","2740431",2017-12-18,2694.485
"REGULAR","2740431",2017-12-19,2779.097
"REGULAR","2740431",2017-12-20,2902.727
"REGULAR","2740431",2017-12-21,2536.83
"REGULAR","2740431",2017-12-22,2873.735
"REGULAR","2740431",2017-12-23,1709.612
"REGULAR","2740431",2017-12-24,1564.268
"REGULAR","2740431",2017-12-25,1149.606
"REGULAR","2740431",2017-12-26,1783.698
"REGULAR","2740431",2017-12-27,2372.843
"REGULAR","2740431",2017-12-28,1985.118
"REGULAR","2740431",2017-12-29,2307.65
"REGULAR","2740431",2017-12-30,1950.718
"REGULAR","2740431",2017-12-31,1475.42
"REGULAR","2740431",2018-01-01,1361.82
"REGULAR","2740431",2018-01-02,2260.863
"REGULAR","2740431",2018-01-03,2381.626
"REGULAR","2740431",2018-01-04,2249.083
"REGULAR","2740431",2018-01-05,2460.084
"REGULAR","2740431",2018-01-06,2241.111
"REGULAR","2740431",2018-01-07,1752.449
"REGULAR","2740431",2018-01-08,2335.419
"REGULAR","2740431",2018-01-09,2070.246
"REGULAR","2740431",2018-01-10,2464.541
"REGULAR","2740431",2018-01-11,2563.775
"REGULAR","2740431",2018-01-12,2696.197
"REGULAR","2740431",2018-01-13,2210.946
"REGULAR","2740431",2018-01-14,1804.922
"REGULAR","2740431",2018-01-15,2540.902
"REGULAR","2740431",2018-01-16,1574.669
"REGULAR","2740431",2018-01-17,1865.078
"REGULAR","2740431",2018-01-18,2487.74
"REGULAR","2740431",2018-01-19,2296.314
"REGULAR","2740431",2018-01-20,2266.186
"REGULAR","2740431",2018-01-21,1503.567
"REGULAR","2740431",2018-01-22,2208.264
"REGULAR","2740431",2018-01-23,2295.148
"REGULAR","2740431",2018-01-24,2209.025
"REGULAR","2740431",2018-01-25,2256.209
"REGULAR","2740431",2018-01-26,2719.12
"REGULAR","2740431",2018-01-27,1784.005
"REGULAR","2740431",2018-01-28,2022.414
"REGULAR","2740431",2018-01-29,2600.874
"REGULAR","2740431",2018-01-30,2012.31
"REGULAR","2740431",2018-01-31,2392.448
"REGULAR","2740431",2018-02-01,2335.089
"REGULAR","2740431",2018-02-02,2614.857
"REGULAR","2740431",2018-02-03,1919.298
"REGULAR","2740431",2018-02-04,1453.401
"REGULAR","2740431",2018-02-05,2255.694
"REGULAR","2740431",2018-02-06,2252.917
"REGULAR","2740431",2018-02-07,2183.893
"REGULAR","2740431",2018-02-08,2388.122
"REGULAR","2740431",2018-02-09,2292.421
"REGULAR","2740431",2018-02-10,2327.939
"REGULAR","2740431",2018-02-11,1469.592
"REGULAR","2740431",2018-02-12,1885.582
"REGULAR","2740431",2018-02-13,2225.738
"REGULAR","2740431",2018-02-14,1982.769
"REGULAR","2740431",2018-02-15,2536.439
"REGULAR","2740431",2018-02-16,2786.549
"REGULAR","2740431",2018-02-17,2173.7
"REGULAR","2740431",2018-02-18,2040.34
"REGULAR","2740431",2018-02-19,2198.272
"REGULAR","2740431",2018-02-20,1921.443
"REGULAR","2740431",2018-02-21,2307.642
"REGULAR","2740431",2018-02-22,2368.966
"REGULAR","2740431",2018-02-23,2637.926
"REGULAR","2740431",2018-02-24,2248.213
"REGULAR","2740431",2018-02-25,2014.279
"REGULAR","2740431",2018-02-26,1995.489
"REGULAR","2740431",2018-02-27,2400.83
"REGULAR","2740431",2018-02-28,2783.309
"REGULAR","2740431",2018-03-01,2657.585
"REGULAR","2740431",2018-03-02,3384.043
"REGULAR","2740431",2018-03-03,2526.517
"REGULAR","2740431",2018-03-04,2513.497
"REGULAR","2740431",2018-03-05,2573.972
"REGULAR","2740431",2018-03-06,1967.829
"REGULAR","2740431",2018-03-07,2847.953
"REGULAR","2740431",2018-03-08,2848.665
"REGULAR","2740431",2018-03-09,2898.4
"REGULAR","2740431",2018-03-10,2912.704
"REGULAR","2740431",2018-03-11,2394.897
"REGULAR","2740431",2018-03-12,2812.793
"REGULAR","2740431",2018-03-13,2702.68
"REGULAR","2740431",2018-03-14,2262.729
"REGULAR","2740431",2018-03-15,2644.398
"REGULAR","2740431",2018-03-16,3312.248
"REGULAR","2740431",2018-03-17,2706.517
"REGULAR","2740431",2018-03-18,2485.262
"REGULAR","2740431",2018-03-19,2336.197
"REGULAR","2740431",2018-03-20,2213.155
"REGULAR","2740431",2018-03-21,2444.561
"REGULAR","2740431",2018-03-22,2416.34
"REGULAR","2740431",2018-03-23,2931.735
"REGULAR","2740431",2018-03-24,2515.132
"REGULAR","2740431",2018-03-25,1786.456
"REGULAR","2740431",2018-03-26,2650.569
"REGULAR","2740431",2018-03-27,2513.041
"REGULAR","2740431",2018-03-28,2322.49
"REGULAR","2740431",2018-03-29,2617.602
"REGULAR","2740431",2018-03-30,3006.76
"REGULAR","2740431",2018-03-31,1885.389
"REGULAR","2740431",2018-04-01,2115.589
"REGULAR","2740431",2018-04-02,2376.644
"REGULAR","2740431",2018-04-03,2323.686
"REGULAR","2740431",2018-04-04,1962.739
"REGULAR","2740431",2018-04-05,2752.009
"REGULAR","2740431",2018-04-06,3278.651
"REGULAR","2740431",2018-04-07,2439.683
"REGULAR","2740431",2018-04-08,2098.015
"REGULAR","2740431",2018-04-09,2364.704
"REGULAR","2740431",2018-04-10,2535.736
"REGULAR","2740431",2018-04-11,2575.903
"REGULAR","2740431",2018-04-12,2876.013
"REGULAR","2740431",2018-04-13,3215.279
"REGULAR","2740431",2018-04-14,2870.904
"REGULAR","2740431",2018-04-15,2634.322
"REGULAR","2740431",2018-04-16,3104.996
"REGULAR","2740431",2018-04-17,2793.608
"REGULAR","2740431",2018-04-18,2239.279
"REGULAR","2740431",2018-04-19,2436.937
"REGULAR","2740431",2018-04-20,2775.096
"REGULAR","2740431",2018-04-21,2893.642
"REGULAR","2740431",2018-04-22,2498.978
"REGULAR","2740431",2018-04-23,2607.243
"REGULAR","2740431",2018-04-24,2371.357
"REGULAR","2740431",2018-04-25,2041.686
"REGULAR","2740431",2018-04-26,2410.812
"REGULAR","2740431",2018-04-27,3287.141
"REGULAR","2740431",2018-04-28,2532.04
"REGULAR","2740431",2018-04-29,2286.665
"REGULAR","2740431",2018-04-30,2210.431
"REGULAR","2740431",2018-05-01,2384.136
"REGULAR","2740431",2018-05-02,2421.51
"REGULAR","2740431",2018-05-03,2646.202
"REGULAR","2740431",2018-05-04,2741.838
"REGULAR","2740431",2018-05-05,2313.847
"REGULAR","2740431",2018-05-06,2105.151
"REGULAR","2740431",2018-05-07,2342.514
"REGULAR","2740431",2018-05-08,2320.15
"REGULAR","2740431",2018-05-09,2629.376
"REGULAR","2740431",2018-05-10,2463.995
"REGULAR","2740431",2018-05-11,2845.896
"REGULAR","2740431",2018-05-12,2323.089
"REGULAR","2740431",2018-05-13,2158.949
"REGULAR","2740431",2018-05-14,2573.73
"REGULAR","2740431",2018-05-15,2379.394
"REGULAR","2740431",2018-05-16,2311.974
"REGULAR","2740431",2018-05-17,3295.878
"REGULAR","2740431",2018-05-18,2992.164
"REGULAR","2740431",2018-05-19,2635.067
"REGULAR","2740431",2018-05-20,2366.272
"REGULAR","2740431",2018-05-21,2300.386
"REGULAR","2740431",2018-05-22,2276.052
"REGULAR","2740431",2018-05-23,2585.944
"REGULAR","2740431",2018-05-24,2578.463
"REGULAR","2740431",2018-05-25,3131.116
"REGULAR","2740431",2018-05-26,2797.192
"REGULAR","2740431",2018-05-27,2114.794
"REGULAR","2740431",2018-05-28,2516.551
"REGULAR","2740431",2018-05-29,2510.555
"REGULAR","2740431",2018-05-30,2318.813
"REGULAR","2740431",2018-05-31,2464.726
"REGULAR","2740431",2018-06-01,2969.873
"REGULAR","2740431",2018-06-02,2452.996
"REGULAR","2740431",2018-06-03,2425.594
"REGULAR","2740431",2018-06-04,2364.87
"REGULAR","2740431",2018-06-05,2184.398
"REGULAR","2740431",2018-06-06,2851.642
"REGULAR","2740431",2018-06-07,2662.528
"REGULAR","2740431",2018-06-08,3426.183
"REGULAR","2740431",2018-06-09,2963.566
"REGULAR","2740431",2018-06-10,2456.519
"REGULAR","2740431",2018-06-11,2712.595
"REGULAR","2740431",2018-06-12,2889.559
"REGULAR","2740431",2018-06-13,2865.642
"REGULAR","2740431",2018-06-14,2596.634
"REGULAR","2740431",2018-06-15,2578.579
"REGULAR","2740431",2018-06-16,2842.088
"REGULAR","2740431",2018-06-17,2691.968
"REGULAR","2740431",2018-06-18,1848.552
"REGULAR","2740431",2018-06-19,1586.855
"REGULAR","2740431",2018-06-20,1854.916
"REGULAR","2740431",2018-06-21,1981.789
"REGULAR","2740431",2018-06-22,2712.504
"REGULAR","2740431",2018-06-23,2947.793
"REGULAR","2740431",2018-06-24,2353.375
"REGULAR","2740431",2018-06-25,2697.552
"REGULAR","2740431",2018-06-26,3130.075
"REGULAR","2740431",2018-06-27,2647.902
"REGULAR","2740431",2018-06-28,2878.856
"REGULAR","2740431",2018-06-29,3584.548
"REGULAR","2740431",2018-06-30,2998.004
"REGULAR","2740431",2018-07-01,2778.169
"REGULAR","2740431",2018-07-02,2793.446
"REGULAR","2740431",2018-07-03,2756.303
"REGULAR","2740431",2018-07-04,2594.266
"REGULAR","2740431",2018-07-05,2933.363
"REGULAR","2740431",2018-07-06,3527.231
"REGULAR","2740431",2018-07-07,3251.947
"REGULAR","2740431",2018-07-08,2357.945
"REGULAR","2740431",2018-07-09,2539.394
"REGULAR","2740431",2018-07-10,2830.549
"REGULAR","2740431",2018-07-11,3015.427
"REGULAR","2740431",2018-07-12,2777.95
"REGULAR","2740431",2018-07-13,2950.187
"REGULAR","2740431",2018-07-14,2889.464
"REGULAR","2740431",2018-07-15,2499.328
"REGULAR","2740431",2018-07-16,2459.997
"REGULAR","2740431",2018-07-17,2543.689
"REGULAR","2740431",2018-07-18,2255.762
"REGULAR","2740431",2018-07-19,2713.115
"REGULAR","2740431",2018-07-20,3323.926
"REGULAR","2740431",2018-07-21,2566.739
"REGULAR","2740431",2018-07-22,2138.044
"REGULAR","2740431",2018-07-23,2118.329
"REGULAR","2740431",2018-07-24,2159.743
"REGULAR","2740431",2018-07-25,1928.284
"REGULAR","2740431",2018-07-26,2534.909
"REGULAR","2740431",2018-07-27,3238.475
"REGULAR","2740431",2018-07-28,2826.539
"REGULAR","2740431",2018-07-29,2826.648
"REGULAR","2740431",2018-07-30,2177.277
"REGULAR","2740431",2018-07-31,2577.913
"REGULAR","2740431",2018-08-01,2460.484
"REGULAR","2740431",2018-08-02,2410.516
"REGULAR","2740431",2018-08-03,2990.19
"REGULAR","2740431",2018-08-04,2236.897
"REGULAR","2740431",2018-08-05,2077.254
"REGULAR","2740431",2018-08-06,1983.349
"REGULAR","2740431",2018-08-07,2351.216
"REGULAR","2740431",2018-08-08,1825.486
"REGULAR","2740431",2018-08-09,2270.767
"REGULAR","2740431",2018-08-10,2581.915
"REGULAR","2740431",2018-08-11,1852.539
"REGULAR","2740431",2018-08-12,1784.643
"REGULAR","2740431",2018-08-13,1927.211
"REGULAR","2740431",2018-08-14,2003.879
"REGULAR","2740431",2018-08-15,1996.727
"REGULAR","2740431",2018-08-16,2432.086
"REGULAR","2740431",2018-08-17,2504.83
"REGULAR","2740431",2018-08-18,2159.323
"REGULAR","2740431",2018-08-19,1797.213
"REGULAR","2740431",2018-08-20,1317.616
"REGULAR","2740431",2018-08-21,2320.341
"REGULAR","2740431",2018-08-22,1962.114
"REGULAR","2740431",2018-08-23,2389.358
"REGULAR","2740431",2018-08-24,2983.341
"REGULAR","2740431",2018-08-25,2353.53
"REGULAR","2740431",2018-08-26,1969.58
"REGULAR","2740431",2018-08-27,2100.809
"REGULAR","2740431",2018-08-28,1835.903
"REGULAR","2740431",2018-08-29,2079.209
"REGULAR","2740431",2018-08-30,2180.451
"REGULAR","2740431",2018-08-31,3082.183
"REGULAR","2740431",2018-09-01,2133.624
"REGULAR","2740431",2018-09-02,2062.199
"REGULAR","2740431",2018-09-03,2038.712
"REGULAR","2740431",2018-09-04,2287.205
"REGULAR","2740431",2018-09-05,1596.912
"REGULAR","2740431",2018-09-06,2007.147
"REGULAR","2740431",2018-09-07,2704.656
"REGULAR","2740431",2018-09-08,2056.282
"REGULAR","2740431",2018-09-09,1645.223
"REGULAR","2740431",2018-09-10,1859.326
"REGULAR","2740431",2018-09-11,2028.17
"REGULAR","2740431",2018-09-12,2273.326
"REGULAR","2740431",2018-09-13,2054.977
"REGULAR","2740431",2018-09-14,1839.744
"REGULAR","2740431",2018-09-15,1573.219
"REGULAR","2740431",2018-09-16,1538.482
"REGULAR","2740431",2018-09-17,2248.097
"REGULAR","2740431",2018-09-18,2311.208
"REGULAR","2740431",2018-09-19,2407.72
"REGULAR","2740431",2018-09-20,2434.983
"REGULAR","2740431",2018-09-21,2948.313
"REGULAR","2740431",2018-09-22,2142.516
"REGULAR","2740431",2018-09-23,2150.185
"REGULAR","2740431",2018-09-24,2466.774
"REGULAR","2740431",2018-09-25,2099.455
"REGULAR","2740431",2018-09-26,2121.946
"REGULAR","2740431",2018-09-27,2203.219
"REGULAR","2740431",2018-09-28,2506.311
"REGULAR","2740431",2018-09-29,1912.931
"REGULAR","2740431",2018-09-30,1551.999
"REGULAR","2740431",2018-10-01,2114.201
"REGULAR","2740431",2018-10-02,2114.563
"REGULAR","2740431",2018-10-03,2542.183
"REGULAR","2740431",2018-10-04,2370.677
"REGULAR","2740431",2018-10-05,2762.935
"REGULAR","2740431",2018-10-06,2266.042
"REGULAR","2740431",2018-10-07,2056.619
"REGULAR","2740431",2018-10-08,2223.722
"REGULAR","2740431",2018-10-09,2438.223
"REGULAR","2740431",2018-10-10,2610.371
"REGULAR","2740431",2018-10-11,2391.536
"REGULAR","2740431",2018-10-12,2817.681
"REGULAR","2740431",2018-10-13,2637.891
